,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
145,6tRyCt9gs9dmkwnol4yCIP,Don't Worry Baby,Celina Sharma,43,2021-08-06,False,0.691,0.348,5,-7.903,1,0.342,0.0,0.0778,0.732,62.017,188798,4
146,7aRGb3vZGMLNpK2PEdUjdA,He Got Game,Stephen Stills,61,1998-04-21,True,0.825,0.639,4,-6.607,1,0.0731,0.0225,0.0612,0.866,97.389,286200,4
147,7LYP8spevMtQh0c2lUVxln,Paradise,Stick Figure,54,2021-06-11,False,0.725,0.685,9,-7.906,0,0.362,0.0854,0.356,0.476,82.504,250397,4
148,1mxnIyCo0WO4iImx6kL3K9,Whole Lotta Folsom,The Surreal McCoys,46,2015-09-11,False,0.407,0.84,9,-8.737,1,0.0458,0.0153,0.114,0.312,89.729,236600,4
149,4pi0bMabPeL0wFh0pnparC,Polaroid,Imagine Dragons,0,2015-02-17,False,0.314,0.612,1,-6.892,1,0.546,4.95e-06,0.244,0.264,162.466,230013,4
150,7pN6VXqfhGqxCepdsYrZdi,I Like Beer,Tom T. Hall,54,1995-11-14,False,0.528,0.425,4,-15.211,1,0.871,0.0,0.224,0.829,171.839,173840,3
151,238T0ZNKZbpp28cnqbuRYz,Inside Out - Bluegrass Rendition of Eve 6,Pickin' On Series,27,2016-04-15,False,0.612,0.467,4,-6.92,1,0.736,4.24e-06,0.134,0.701,174.913,211026,4
152,21CVUn10FKOOMQDIU4rBvk,"Austin, TX Blues",Blake Rules,39,2017-06-30,True,0.764,0.308,2,-15.278,1,0.718,0.000335,0.118,0.387,114.864,158609,4
153,4YeKAwFn69ehnciOfi7Sbf,Beggin',Madcon,63,2009-01-01,False,0.715,0.796,4,-4.889,0,0.0284,0.0,0.0658,0.431,129.04,218707,4
154,19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,71,1997-03-04,True,0.704,0.873,11,-4.057,0,0.121,5.12e-06,0.24,0.742,154.914,366880,4
155,5ubOQBsFLAwQxylxutmLba,Red Fish,Matthew Logan Vasquez,40,2017-04-21,False,0.705,0.723,3,-6.894,1,0.182,9.81e-06,0.219,0.864,80.015,152653,4
156,7jmkZLUZbuiNjBCgp7BLYf,Humble,Mia Dyson,34,2017-06-01,True,0.81,0.679,2,-4.455,0,0.665,8.52e-05,0.081,0.757,135.144,181000,4
157,2LREhiEmohMPPAfASUErHd,Everything You Do,Cody Sherman,43,2020-05-15,False,0.63,0.491,0,-8.131,1,0.598,1.97e-05,0.105,0.638,142.01,179155,4
158,74Q7d500hcKFjSXh5kpfG6,Rocky Roads,Joe Newton,34,2017-10-27,False,0.627,0.745,9,-2.36,1,0.0779,4.29e-06,0.263,0.555,81.968,316098,4
159,0AWTnLjsI35kcKI3uCR5Bp,Hurricane,Possessed by Paul James,19,2013-10-29,False,0.566,0.971,0,-4.268,1,0.061,9.37e-05,0.289,0.893,95.581,216373,4
160,5KnRZlqdf0xcUkZ2g2kKl6,Squad Goals,Prof,56,2020-11-13,True,0.924,0.439,2,-4.988,1,0.104,4.33e-06,0.17,0.39,131.04,200920,4
161,0nDhyuksUWPlJj02W8ELht,Is You Is,High Step Society,34,2017-05-23,False,0.806,0.601,8,-7.41,0,0.127,0.0213,0.381,0.62,123.0,318067,4
162,4vIcKCVTVXwTV7r6Ji0LfP,Miss Prince,Hey Steve,47,2017-09-08,False,0.826,0.429,5,-4.997,0,0.0292,0.0,0.0628,0.921,100.01,167292,4
163,4lYE7cFMbic0lo0mnSeldT,You Don't Own Me,The Pack a.d.,19,2021-06-15,False,0.458,0.697,7,-4.646,1,0.0114,0.0,0.11,0.461,100.672,161820,3
164,0lnfcWRREvnGtXPP2ZDeq7,Que Sera,Wax Tailor,0,2005-02-22,False,0.714,0.721,9,-5.049,1,0.273,0.24,0.174,0.419,82.925,164093,4
165,1I61xgOTUzzrgzhN21AEiS,The City,Audiodub,38,2015-12-21,False,0.701,0.579,6,-6.858,1,0.103,0.0,0.0713,0.846,78.039,197280,4
166,2d1Y7GgY5ZVldZJrXsog1I,Movement I,Syzygy Orchestra,24,2018-09-21,False,0.499,0.73,0,-6.593,1,0.123,0.634,0.966,0.25,100.999,900028,4
167,0PKW3hunsRco6ciFM7tzNW,Dive Bar,SonReal,38,2019-05-10,True,0.7,0.554,1,-6.023,0,0.129,0.0,0.112,0.559,139.987,243324,4
168,0qEWe3qaFhkwFCbsZIBwo9,The Digital - The Funk Hunters & Defunk Remix,The Funk Hunters,36,2019-08-21,False,0.636,0.845,1,-5.782,1,0.00291,0.000101,0.133,0.455,83.952,211335,4
169,6EQpEdfZbstC0rNsHnVXZW,Opera (feat. Method Man),Method Man,31,2017-02-03,True,0.723,0.889,2,-3.045,1,0.0362,1.2e-06,0.325,0.382,134.95,215380,4
170,3e0dIpJ3hizKF0kkYADs0B,Sweet Potato,Mouthe,0,2018-11-23,False,0.748,0.723,9,-3.815,0,0.291,5.66e-06,0.23,0.647,139.979,204336,4
171,1QnWD006LK3MyyxjHpvp1i,All I Know,Moontricks,41,2020-03-19,False,0.653,0.606,7,-9.048,1,0.228,0.0169,0.605,0.169,103.027,278164,4
172,7qubZ8if1MLxDuMOF9N4et,Moreland Ave Blues,Daily Bread,47,2017-12-21,False,0.718,0.533,2,-10.62,1,0.256,0.753,0.144,0.215,172.145,209317,4
173,1qRabaD5y56JZzQSm4qB0n,Peanut Butter Waffles,Ryan Caraveo,0,2019-08-23,False,0.688,0.592,1,-8.759,1,0.352,3.31e-06,0.11,0.394,149.998,193600,4
174,615z20RW64xRKUQxhbXLtn,Night Owl,Magic Bronson,25,2019-06-07,False,0.748,0.654,7,-6.714,0,0.0783,0.00896,0.391,0.647,124.161,217666,4
175,3FfIPZl02Le17YtcgATXmA,Anthropocene,KR3TURE,50,2018-05-17,False,0.657,0.408,2,-8.401,0,0.00533,0.836,0.101,0.357,76.02,222681,4
176,2koj51E9NVzkxeg1OtS7qc,Weed & Coffee,Mac Lethal,42,2016-09-13,False,0.774,0.645,5,-8.457,0,0.645,0.0,0.322,0.316,127.955,202893,4
177,3KTkpwpJuJolu0yQ02y3rd,Lost Souls,Wrekonize,45,2017-05-05,True,0.631,0.779,2,-5.291,1,0.245,0.0,0.327,0.406,76.003,239651,4
178,536NoVob9GBWqLvGLhThgZ,White Rapper,Mouse Powell,46,2019-09-06,True,0.839,0.609,1,-7.832,0,0.452,0.0,0.366,0.821,130.024,150462,4
179,3ZDzVMZoFTx1gMbQszGy6d,Bag Full of Money,Little Stranger,47,2017-05-19,False,0.686,0.648,7,-6.153,1,0.0326,1.33e-06,0.104,0.421,77.99,242293,4
180,06is9OqnPi5oBwUf7Ehomy,The Wave,Jordan B. Peterson,0,2018-08-24,False,0.745,0.639,11,-4.462,0,0.0792,0.000214,0.163,0.329,90.046,237333,4
181,33mPRcxKfzCQRSc6cORRxB,Corruption - Extended,Dedmedics,0,2017-03-15,True,0.393,0.734,9,-5.474,1,0.00648,3.31e-06,0.596,0.73,109.071,403489,4
182,7vqDqCIQGY9qpaDqHk0wTs,1990 - Stylust Remix,Stylust,38,2019-03-06,True,0.69,0.874,9,-2.432,1,0.00127,0.328,0.109,0.433,84.98,159534,4
183,4NAIQmjZHISqg5iEo760sk,14400 Minutes,Connor Gilbert,51,2015-08-21,True,0.925,0.593,6,-9.335,1,0.096,0.0,0.394,0.852,126.451,141779,4
184,6CR5utyBHReZ3CYDakdA7D,Pulse Drop,Jon Wayne and The Pain,29,2013-09-23,False,0.663,0.61,5,-6.232,1,0.00722,0.482,0.389,0.232,142.144,284227,4
185,5QW9beM5cUZtRpy6Xyowtl,Definition of a Rap Flow Contest Entry,Jarv,39,2016-04-22,True,0.952,0.598,2,-9.943,1,0.411,1.11e-06,0.515,0.719,111.02,216500,4
186,55dG0La7vf18Zzzr0i0yFM,Middle Earth (feat. Sammus),Sammus,15,2019-04-04,True,0.72,0.789,5,-4.671,1,0.475,0.0,0.151,0.119,121.029,277680,4
187,2aFM9JOYRkr0AlkbVqbkoI,Black Boy Run,Lando Chill,22,2017-06-23,True,0.731,0.549,6,-8.878,0,0.259,0.0,0.072,0.519,127.978,224434,4
188,1acbMHo0QqhJKhnNnzjSeY,Death to Mumble Rap,Crypt,0,2020-01-24,True,0.766,0.854,6,-5.736,0,0.217,1.79e-05,0.127,0.519,135.036,297802,4
189,6YdQgWSpsxhVeX6Xmv3IFJ,Cuz I Love You,Lizzo,64,2019-04-19,True,0.566,0.66,1,-4.039,1,0.0156,0.0,0.234,0.52,162.159,179979,3
190,2A9rFFPwsnhusCh8ZMBvYY,Nobody Speak,Run The Jewels,0,2016-06-24,True,0.621,0.814,2,-5.937,1,0.0405,0.00274,0.263,0.304,160.066,195966,4
191,1dWrwfFNfSE0tO9cgTB88r,Mollie,C2 & The Brothers Reed,37,2019-07-05,False,0.54,0.735,11,-5.28,1,0.12,6.88e-05,0.105,0.281,130.035,270000,4
192,3kOlBZpu1bCWImIfaI5k8N,Autobeat Airbus,Optimus Rhyme,36,2006-01-01,False,0.633,0.898,7,-5.423,1,0.0332,0.00039,0.083,0.967,168.114,179880,4
193,0ByKkm4qqcDPtC2cPWo1wE,Pickle Rick,Ekoh,58,2018-06-05,True,0.725,0.727,2,-7.055,1,0.144,0.0,0.465,0.765,168.103,211429,4
194,6ezKwotCuZRwTV0EmHiTQp,Early One Morning,Big Hongry,38,2020-01-24,False,0.901,0.687,0,-8.178,1,0.0109,0.000143,0.0544,0.766,92.522,188000,4
195,39IVQWDepT4l8KMaPYNMnD,Love Thy Soul,Calimossa,36,2019-10-18,False,0.825,0.541,11,-7.476,1,0.063,0.000862,0.121,0.693,100.063,193500,4
196,6FlAr6KajWtmf7e0nzKQfd,The Birds,Connor Price,0,2020-10-16,False,0.907,0.445,1,-9.694,1,0.000665,0.00984,0.108,0.113,94.017,147987,4
197,0jdyrjhFPPToJV0hZn4OmI,Conversations,Watsky,34,2016-08-19,True,0.571,0.612,2,-10.677,1,0.496,3.56e-05,0.109,0.355,165.99,219800,4
198,6HHJxsLsk7clcPOaNEZfqW,All Time Low - Acoustic,Jon Bellion,50,2016-02-26,True,0.449,0.528,9,-8.956,0,0.786,1.33e-06,0.231,0.729,98.403,222702,3
199,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),DaBaby,78,2019-12-06,False,0.724,0.491,8,-6.024,1,0.018,1.29e-05,0.0887,0.383,105.046,170746,4
200,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Camila Cabello,84,2019-06-19,False,0.759,0.548,9,-6.049,0,0.0392,0.0,0.0828,0.749,116.967,190800,4
201,4Mi9OMjqXNXGZAJFcs3h9t,Where The Road Forks,Atmosphere,0,2020-10-30,True,0.458,0.34,1,-9.505,1,0.162,4.48e-06,0.0837,0.0375,129.999,242320,4
202,4FSm0Ca6Hzd7Vx7TpSfcSy,Arabella,Arctic Monkeys,0,2013-01-01,False,0.579,0.558,2,-6.986,1,0.0202,1.26e-06,0.212,0.506,179.949,207357,4
203,1JGwBWiSPVfTTpP5N5frel,2young,Stop Light Observations,57,2020-10-21,False,0.704,0.661,2,-7.698,1,0.117,0.0042,0.389,0.47,155.085,225815,4
204,0gHSTedEgju8bv1IsDRF0D,Next Level Style,Daily Bread,46,2018-06-01,False,0.777,0.66,1,-5.442,1,0.0128,0.185,0.54,0.623,170.024,223073,4
205,1aY9loVN1Qd1m9WBG4wECA,Wolf Pack,Pigeon Hole,39,2013-03-05,True,0.679,0.67,0,-5.64,1,0.457,1.39e-05,0.131,0.154,82.008,194570,4
206,3xACxI8xJOhJ7rHkeDqUS8,Three Fingers,Saul Williams,35,2005-11-01,False,0.639,0.554,0,-6.921,1,0.0773,7.22e-06,0.101,0.631,171.935,178000,4
207,7yP3CSBtElVrdOphkxAtd2,Barnburning,Megan Jean,0,2015-04-09,False,0.833,0.786,4,-7.925,0,0.329,0.00208,0.211,0.764,118.034,237458,4
208,3jbENQx0tkhOVWjRTu7IzL,Hold Up,The Kaleidoscope Kid,0,2017-03-21,True,0.915,0.42,7,-10.458,1,0.264,0.0,0.296,0.537,110.011,177868,4
209,2agO2urCnmIq7DlOwJTqpq,Artsy,The Grouch,32,2008-04-08,True,0.708,0.612,8,-4.314,0,0.338,0.0,0.32,0.746,109.869,211200,4
210,0hAs4PthwOrtgiSXvamJhT,101 (The Good Stuff),Knowmads,53,2016-07-15,False,0.774,0.738,8,-6.447,0,0.354,0.0,0.0901,0.917,155.88,216953,4
211,3OKbAGaoKo6GQfF3Wn3stY,Money (Alchemist Remix),Easy Star All-Stars,0,2010,False,0.655,0.902,6,-5.504,0,0.0213,0.00467,0.648,0.669,139.988,398293,4
212,64sWFVn4OwvOo6Uz2UR3rA,Word To Spread,Tom Thum,31,2016-07-18,False,0.754,0.853,6,-4.609,0,0.0084,0.0497,0.363,0.575,84.985,210172,4
213,6MpCdW8E49CiZeyVuzO1rE,Passin Through,Jack and the Other,40,2019-01-10,False,0.78,0.445,8,-7.998,1,0.0065,0.03,0.118,0.601,139.983,173159,4
214,0fmGW57GzkEq010veVqi9x,Outlaws,The Widdler,45,2017-09-11,False,0.741,0.517,4,-9.261,0,0.333,0.559,0.12,0.426,139.944,224571,4
215,5jbJlsW0YothfDOAjKzbQx,Swift Driftin',Scott H. Biram,37,2017-02-24,True,0.51,0.335,7,-8.764,1,0.568,0.00177,0.139,0.776,113.927,163240,3
216,2loEXJRB5ExGcUHYX365R5,Zen (with K.Flay & grandson),grandson,57,2020-05-15,True,0.723,0.927,6,-4.326,0,0.125,0.0,0.0648,0.874,98.017,215883,4
217,1eI6qaQbTTf1AcGbJUZ6we,Close to Me (feat. Jay Fresh),Jay Fresh,34,2013-06-04,False,0.716,0.856,10,-2.389,1,0.02,0.0,0.36,0.604,92.044,243261,4
218,0ur5XdnLKikmMkFi8AVJja,Omniverse,Greydon Square,38,2015-12-15,False,0.552,0.448,6,-13.849,1,0.0534,1.16e-05,0.119,0.895,83.384,305139,4
219,2gyFLrQsyjp3p2xjYULHO7,People of The Sun (feat. Kyle (Slightly Stoopid)),The Grouch & Eligh,38,2014-02-18,True,0.564,0.839,6,-4.649,1,0.0927,1.36e-05,0.451,0.333,170.026,291852,4
220,30H6pSDtuKhkNA4a6HIA1W,Chocolates (feat. Dirty Mf),Dirty Mf,36,2013-10-21,False,0.686,0.698,8,-4.835,1,0.328,1.51e-05,0.113,0.683,180.244,253333,4
221,337YjiU7pnmjInCpZU860N,Sativa Feva,Resinated,0,2015-02-10,False,0.768,0.718,1,-5.536,0,0.0327,0.000158,0.127,0.891,141.982,186000,4
222,7qFEFcjmSAtODGtLYqraCq,It's Goin' Down (feat. Mike Shinoda & Mr. Hahn),Mr. Hahn,55,2002-02-26,False,0.685,0.89,8,-3.943,0,0.00183,0.0107,0.0473,0.878,104.919,248267,4
223,3NGzaY9pJjoMvP4gnnajGF,Devil's Right Hand,Johnny Cash,55,2003-01-01,False,0.668,0.534,5,-7.484,1,0.965,0.0379,0.109,0.96,150.866,152693,4
224,4WyDmwmeBdrGgJEQquZfz3,Passion,AWOLNATION,47,2018-02-02,False,0.653,0.869,1,-4.622,1,0.0611,0.119,0.187,0.796,137.974,201833,4
225,5Yj4AP0JGQWierBFKdKVyS,Feeling Good,Muse,54,2001,False,0.345,0.418,7,-7.787,0,0.299,1.75e-05,0.103,0.267,109.044,198800,3
226,7ouMYWpwJ422jRcDASZB7P,Knights of Cydonia,Muse,73,2006-06-19,False,0.366,0.963,11,-5.301,0,0.000273,0.0122,0.115,0.211,137.114,366213,4
227,4jrCMOG9OPe6iF4vWFxatb,Take a Bow,Muse,54,2006-06-19,False,0.242,0.708,8,-5.641,1,0.162,0.000593,0.707,0.176,130.21,275493,3
228,3MmGyyqNaDZaM4KN7I4i8o,Courteney Cox - Extended,Idris Elba,0,2021-01-22,False,0.939,0.59,4,-6.876,0,0.163,7.6e-06,0.0999,0.662,97.992,164512,4
229,0gBBIt3oTNfdjaV37tE25f,Love Language,Evelyne Brochu,0,2020-06-19,False,0.751,0.4,0,-9.108,1,0.328,0.122,0.27,0.229,139.772,170880,4
230,088IbUAoDDp9mkcWVzreHu,Typical Rapper,Connor Price,0,2020-01-17,True,0.898,0.506,2,-9.623,1,0.0283,1.48e-05,0.0564,0.807,141.0,149787,4
231,5XKi0gRVTLhDb0kACCOYrn,Weird Side,Oliver Hart,0,2002-07-16,True,0.939,0.961,6,-2.061,1,0.142,0.000286,0.215,0.88,116.98,193533,4
232,7d4IUv2XBoSg3SQs3sZ3Yb,Low Fuel Drug Run,7Horse,0,2011-11-11,True,0.373,0.969,7,-2.985,1,0.00409,0.00027,0.0979,0.522,156.83,216440,4
233,0Jb4EE405rV90PD9Y5D0wq,Unjinxed,Astronautalis,0,2018-10-12,True,0.546,0.845,4,-7.572,1,0.0962,0.000306,0.11,0.237,124.947,374707,4
234,0s6xNxn6hGiX6OkGddV2MI,Wild Wild West,Passio,37,2015-04-20,False,0.754,0.76,4,-3.474,0,0.0224,0.595,0.0541,0.435,89.988,352026,4
235,2l8LktQUyVtdvN640GzonX,Aquarius Apocalyptic,Stop Light Observations,41,2016-08-26,True,0.517,0.593,7,-5.777,0,0.301,1.6e-06,0.0882,0.335,140.596,313161,4
236,7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,Post Malone,80,2019-09-06,False,0.405,0.646,4,-3.206,0,0.331,0.0,0.103,0.17,130.218,156267,4
237,1731hlSR40kK9X67spxxdA,Can't Stop the Bleeding (feat. Gary Clark Jr. & Gramatik),Gramatik,41,2019-04-12,False,0.518,0.895,11,-3.222,0,0.00285,0.0322,0.178,0.624,188.062,278298,4
238,2WRzpLD8qDRrxMXc63E5WJ,The Rain (Supa Dupa Fly),Missy Elliott,62,1997-07-11,True,0.836,0.595,6,-9.338,1,0.141,0.00375,0.329,0.762,79.98,251000,4
239,1Tip6R4swhC7E6hgILBjrE,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),Stevie Nicks,69,2020-11-27,False,0.681,0.737,4,-5.246,0,0.0291,7.16e-06,0.0856,0.278,109.95,220636,4
240,0Jz7BnJ5ip67fbcStCmZJG,Forever,Matt and Kim,31,2018-05-04,True,0.595,0.619,0,-7.1,1,0.0324,0.0,0.112,0.391,165.875,193253,4
241,25WsoueREPImNoHFPy0dLP,Stormy Weather,AshTreJinkins,23,2013-03-12,False,0.477,0.722,7,-7.669,1,0.0219,0.000529,0.112,0.257,85.739,173913,4
242,10qnLYMfMcYJwR8DwGHJKE,Make Me Feel Good,Zoogma,42,2017-08-04,False,0.559,0.932,7,-1.777,1,0.0107,0.000221,0.283,0.795,159.985,260000,4
243,75ES3v0q1yN9eXTsoG438g,Twisted,Aaron Taos,27,2018-06-22,False,0.671,0.491,2,-5.765,1,0.0102,0.0,0.122,0.654,88.966,178553,4
244,68vTrjlrczwHWioLZ5p0Rt,Save Me Some Sunshine,Rafferty,50,2016-11-30,False,0.498,0.761,2,-4.422,1,0.0754,0.0309,0.0874,0.537,178.018,217144,4
245,1FhbZvzP1zGhIEgtnmX7QN,Champagne Champion,Wes Period,26,2015-05-26,False,0.517,0.605,6,-7.871,0,0.00814,0.000417,0.298,0.523,199.984,237403,4
246,2ZBAA5AbCUkTSwhWniI8WL,Sunroof Cadillac,The Floozies,33,2012-08-21,False,0.832,0.764,1,-4.12,1,0.0152,0.0,0.0587,0.772,119.034,219874,4
247,4Vf9v7ohVz5i8PeZBliwb5,Leader of Men,Nickelback,55,1999-01-04,False,0.495,0.696,9,-5.889,1,0.00257,1.17e-05,0.113,0.219,103.327,210840,4
248,0QVlQTzp10Tj4Xql9ZRJzo,Rooms on Fire,Stevie Nicks,59,1989-05-09,False,0.615,0.921,9,-4.676,0,0.0731,0.000179,0.443,0.744,126.947,274520,4
249,5HUynLdprJzINndFXcidfu,Lay by Me,firekid,47,2015-09-25,False,0.696,0.77,1,-5.774,1,0.312,0.0,0.0503,0.494,128.053,192467,4
250,2P4otq5puB0C9ZqDJVveQt,Whiskey,Prof,43,2011-08-16,False,0.402,0.609,6,-5.256,1,0.0585,0.0,0.705,0.564,78.979,175493,4
251,5xDXfTxwPm7Zecypbub0Gs,Good So Bad,Eric Tessmer,34,2019-06-21,False,0.502,0.756,11,-6.049,0,0.012,0.105,0.424,0.598,72.033,249827,4
252,04EtBLFIxbcVt9NdYgcrpF,Redneck,Lamb of God,68,2006-08-21,True,0.512,0.996,2,-2.1,1,5.63e-05,0.000167,0.347,0.0601,130.931,220880,4
253,0meisphnJbEUVJs1s4FNsV,Melancholy,Chill Bump,0,2012,False,0.467,0.559,7,-7.323,1,0.16,0.0,0.147,0.577,90.166,210285,4
254,6qn5Ysxo9H4z4QgEvwg1SK,Easy Livin',Uriah Heep,0,1972-05-19,False,0.261,0.836,9,-7.243,0,8e-06,0.343,0.279,0.462,160.567,156627,4
255,0kOG4bwpKgRlcJw1NA6csR,Long Hot Summer Day,Turnpike Troubadours,67,2010-08-31,False,0.476,0.652,9,-5.783,1,0.0981,0.0,0.0923,0.557,145.356,252480,4
256,3yU0gdZqbfulnEs0eyAZaj,Soft & Gentle,The Polish Ambassador,0,2020-08-21,False,0.701,0.478,9,-11.226,0,0.172,0.356,0.0587,0.785,169.996,230118,4
257,4YtoipFgf4k0AfD17ZfD5X,"Nuthin' But A ""G"" Thang",Snoop Dogg,2,1992-12-15,True,0.801,0.699,11,-8.18,0,0.00575,0.0,0.146,0.655,94.605,238467,4
258,40rjypnguxfhPy4Bbv5SWc,The Way We Move,The Law,59,2012-06-05,False,0.539,0.836,11,-5.365,1,0.217,0.000168,0.303,0.759,135.596,168760,4
259,5sIBOrRLBI6ypREdEPj2wQ,All I Want Is You,Barry Louis Polisar,58,2007-12-11,False,0.557,0.407,7,-11.361,1,0.402,0.0,0.0638,0.793,180.919,157587,4
260,3EePYG5Rdlwxf7Q2e2pNit,Born To Die,Sevendust,23,1997,True,0.296,0.915,6,-6.336,0,0.000515,0.0286,0.5,0.164,94.473,239557,4
261,5StrN0F4XI5e0BHP32THhl,In Bloom,Sturgill Simpson,58,2016-04-15,False,0.454,0.366,2,-8.98,0,0.0682,0.247,0.123,0.264,78.465,240640,4
262,0Sl9ZPmJDMSmslkhRn5W3i,A Bank Robber's Nursery Rhyme,"Goodnight, Texas",56,2014-08-05,False,0.469,0.602,11,-8.367,0,0.582,3.58e-05,0.158,0.666,95.02,165778,4
263,0hgOGzUYKKQbQcWDoJpM6H,Why I'm Here,Oleander,54,1999-01-01,False,0.642,0.673,8,-7.154,0,0.0114,0.00156,0.11,0.423,100.004,238093,4
264,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Travis Scott,78,2019-09-06,False,0.499,0.8,1,-2.665,0,0.0906,0.0,0.147,0.272,139.919,229573,4
265,4rLqnnxV6tgafUjGi0cwwC,Sundown,Elwood,43,2000-05-15,False,0.713,0.855,6,-5.544,1,0.00224,3e-06,0.342,0.818,103.116,239267,4
266,11CeyEFt21BvAICfd4U8FA,Cecilia - Single Mix,Simon & Garfunkel,0,1972-06-14,False,0.675,0.849,0,-9.68,1,0.409,1.31e-05,0.0916,0.965,104.765,169560,4
267,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,94,2020-03-20,False,0.514,0.73,1,-5.934,1,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
268,0sfaeSQbFHecFbc1JOqdN4,Old Man,Redlight King,57,2011-01-01,False,0.565,0.861,5,-2.909,1,0.0294,1.03e-05,0.114,0.797,154.122,181387,4
269,0TGLKJiH9vHx4Xb8FVjWrO,Warning (feat. Stick Figure),Stick Figure,0,2019-04-19,False,0.801,0.527,1,-7.191,0,0.0192,0.118,0.131,0.52,76.022,232160,4
270,7BWyNoIZUQE9zJuXXNsz9o,LOVE 3X,ZZ Ward,31,2015-01-01,True,0.615,0.598,5,-4.952,1,0.0275,0.0,0.599,0.449,79.729,196347,4
271,7GrEpMSJGlkOaPs6qeqQ6f,Heart Shaped Box,The Crest,36,2005-06-14,True,0.834,0.77,1,-4.845,1,0.0686,0.000783,0.241,0.607,124.031,259440,4
272,3nvuPQTw2zuFAVuLsC9IYQ,Nothing Compares 2 U,Sinéad O'Connor,5,1990-07-01,False,0.511,0.574,5,-7.016,1,0.0425,2.33e-05,0.105,0.161,119.917,280040,4
273,2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,83,1988-04-05,False,0.711,0.292,4,-15.523,0,0.313,0.0,0.131,0.194,103.951,296800,4
274,4vDBJeeQCbhP9FaPPMsYkY,Give Me One Reason,Tracy Chapman,74,1995-10-31,False,0.608,0.419,11,-10.016,1,0.602,7.58e-06,0.108,0.602,100.22,268333,4
275,03sEzk1VyrUZSgyhoQR0LZ,Pneuma,TOOL,67,2019-08-30,False,0.415,0.53,9,-9.338,0,0.00209,0.75,0.11,0.0586,114.174,713192,1
276,0pwObEOHolQZSldJ2q1wpy,Stinkfist,TOOL,71,1996-09-17,False,0.286,0.728,0,-6.608,1,0.000174,0.836,0.133,0.467,171.441,312120,4
277,5fYzuUxtcaJaRRaxMoM2DT,H.,TOOL,62,1996-09-17,False,0.552,0.471,2,-9.776,0,0.0222,0.601,0.125,0.0897,100.266,367133,4
278,6AioOohg4bQZFA4jIYQQ2r,Forty Six & 2,TOOL,71,1996-09-17,False,0.375,0.682,0,-6.898,0,0.00152,0.598,0.0897,0.396,159.23,363067,4
279,4CbHM5bpfOfMNxNgVDHJRw,Pushit,TOOL,55,1996-09-17,False,0.354,0.626,7,-8.437,1,0.00051,0.564,0.0798,0.175,119.582,595613,3
280,0nLOl4fSiBZKGFla5pLUtf,Ænema,TOOL,66,1996-09-17,True,0.335,0.849,0,-6.927,1,0.00193,0.254,0.0928,0.256,181.716,399267,3
281,6DyywdbmTzlmXBzG9ym7Rt,Sober,TOOL,72,1993-04-06,True,0.385,0.673,2,-8.182,1,0.000183,0.149,0.0721,0.187,149.271,306853,4
282,5KDNFlHAdDJ84fhK27c35X,Judith,A Perfect Circle,70,2000-01-01,True,0.366,0.894,11,-4.682,0,3.45e-05,0.17,0.267,0.304,82.305,247267,3
283,1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),Deftones,80,1997-10-27,False,0.443,0.781,1,-4.277,1,1.33e-05,0.205,0.166,0.372,71.841,214760,4
284,1MlYluBz3FzbRRQVy5N01b,Home,Zach Deputy,0,2008,False,0.619,0.66,7,-5.735,1,0.368,0.0,0.432,0.525,76.964,227320,4
285,7eY8T4XpsgiEvTq7uWcYnO,Hand's Up,Antix,36,2010-11-22,True,0.872,0.443,2,-14.634,1,0.493,4.34e-05,0.107,0.553,90.038,344021,4
286,2eau6jNHSkh68EMq6AwREm,All These Lights,The Grouch & Eligh,38,2014-02-18,True,0.644,0.899,7,-4.751,1,0.381,0.0,0.42,0.288,105.05,163139,4
287,4OPFEtbS6rViq8wMbQEwuF,Feelin It,Sword Beach,34,2017-01-20,True,0.668,0.869,8,-7.03,1,0.0312,8.87e-06,0.125,0.2,93.967,282089,4
288,5T2pf5PSOTzN7nzugBdVyH,Lone Rider,Greyhounds,17,2014-04-08,False,0.564,0.904,9,-5.375,0,0.16,0.0687,0.347,0.681,156.03,154947,4
289,6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,84,2016-06-16,False,0.732,0.396,4,-9.348,0,0.0841,3.58e-05,0.105,0.548,90.024,195920,4
290,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,80,2019-10-17,False,0.824,0.588,6,-6.4,0,0.692,0.000104,0.149,0.513,98.027,209438,4
